Freq.,Vn004/IR10
1.58489319246102e+004,-3.15001351992761e+001,3.89348005469003e-010
1.58854674859768e+004,-3.15001352033208e+001,3.99391118825458e-010
1.59220872705107e+004,-3.15001351952312e+001,4.02925709165959e-010
1.59587914723663e+004,-3.15001351992760e+001,4.16236564829098e-010
1.59955802861457e+004,-3.15001351992760e+001,4.26295675719431e-010
1.60324539068994e+004,-3.15001352033208e+001,4.33102904375758e-010
1.60694125301278e+004,-3.15001352033208e+001,4.46429007106380e-010
1.61064563517817e+004,-3.15001351992760e+001,4.49988911773594e-010
1.61435855682639e+004,-3.15001351992759e+001,4.69838182797593e-010
1.61808003764296e+004,-3.15001352033207e+001,4.76663778735185e-010
1.62181009735883e+004,-3.15001351952311e+001,4.86750263042450e-010
1.62554875575038e+004,-3.15001352033207e+001,4.96840312250443e-010
1.62929603263962e+004,-3.15001352033206e+001,5.03676555962591e-010
1.63305194789423e+004,-3.15001351952310e+001,5.17029477351291e-010
1.63681652142771e+004,-3.15001351992758e+001,5.23870689836770e-010
1.64058977319944e+004,-3.15001351992758e+001,5.37227551253085e-010
1.64437172321483e+004,-3.15001351992757e+001,5.50585520498171e-010
1.64816239152540e+004,-3.15001351952309e+001,5.57430002165364e-010
1.65196179822891e+004,-3.15001351992756e+001,5.70788194766356e-010
1.65576996346942e+004,-3.15001352033204e+001,5.80888417411703e-010
1.65958690743746e+004,-3.15001351952308e+001,5.84472882288328e-010
1.66341265037006e+004,-3.15001351992755e+001,5.91311647036883e-010
1.66724721255096e+004,-3.15001352033203e+001,6.11174712288445e-010
1.67109061431060e+004,-3.15001352073650e+001,6.18005305551703e-010
1.67494287602633e+004,-3.15001352033201e+001,6.24830298915889e-010
1.67880401812245e+004,-3.15001351992753e+001,6.31648619836103e-010
1.68267406107036e+004,-3.15001351992752e+001,6.41716127008800e-010
1.68655302538863e+004,-3.15001352033200e+001,6.48517716826489e-010
1.69044093164316e+004,-3.15001351992751e+001,6.55309176506303e-010
1.69433780044722e+004,-3.15001351992750e+001,6.65346269770686e-010
1.69824365246164e+004,-3.15001351992750e+001,6.72113817684179e-010
1.70215850839484e+004,-3.15001351992749e+001,6.72353607341330e-010
1.70608238900301e+004,-3.15001351992748e+001,6.82349274176334e-010
1.71001531509018e+004,-3.15001351992747e+001,6.85814717905789e-010
1.71395730750832e+004,-3.15001352073642e+001,6.86005708074865e-010
1.71790838715748e+004,-3.15001352033194e+001,6.86178044521268e-010
1.72186857498590e+004,-3.15001352033193e+001,6.92844548560228e-010
1.72583789199009e+004,-3.15001351952296e+001,6.86462297645987e-010
1.72981635921499e+004,-3.15001351992743e+001,6.89829108968523e-010
1.73380399775403e+004,-3.15001351992742e+001,6.89916153767158e-010
1.73780082874926e+004,-3.15001351992741e+001,6.93236541147821e-010
1.74180687339150e+004,-3.15001351992740e+001,6.80247680963846e-010
1.74582215292039e+004,-3.15001352033187e+001,6.86775659095523e-010
1.74984668862454e+004,-3.15001352033186e+001,6.80250207490455e-010
1.75388050184165e+004,-3.15001352033185e+001,6.73698824528498e-010
1.75792361395858e+004,-3.15001351992736e+001,6.70378209222578e-010
1.76197604641152e+004,-3.15001352073631e+001,6.67031241035705e-010
1.76603782068605e+004,-3.15001351992734e+001,6.47373026908373e-010
1.77010895831731e+004,-3.15001351992733e+001,6.43973426360349e-010
1.77418948089005e+004,-3.15001351992732e+001,6.34033854391930e-010
1.77827941003881e+004,-3.15001351952283e+001,6.20811646348917e-010
1.78237876744797e+004,-3.15001352033178e+001,6.07564256477715e-010
1.78648757485193e+004,-3.15001351992730e+001,6.00806221345471e-010
1.79060585403518e+004,-3.15001351992729e+001,5.87510334900762e-010
1.79473362683241e+004,-3.15001352033176e+001,5.67677381527944e-010
1.79887091512867e+004,-3.15001351992727e+001,5.51079151594858e-010
1.80301774085945e+004,-3.15001351952278e+001,5.40973559505716e-010
1.80717412601081e+004,-3.15001351952277e+001,5.24333706840835e-010
1.81134009261948e+004,-3.15001351992724e+001,5.10931566472035e-010
1.81551566277302e+004,-3.15001351992723e+001,4.90997300531655e-010
1.81970085860986e+004,-3.15001351992723e+001,4.71045971217522e-010
1.82389570231952e+004,-3.15001352073618e+001,4.57592656046517e-010
1.82810021614262e+004,-3.15001352033169e+001,4.34353613212673e-010
1.83231442237109e+004,-3.15001351992721e+001,4.14357869179553e-010
1.83653834334823e+004,-3.15001351992720e+001,3.94349562437208e-010
1.84077200146883e+004,-3.15001351992719e+001,3.77586757819254e-010
1.84501541917935e+004,-3.15001352033166e+001,3.60813541354332e-010
1.84926861897796e+004,-3.15001352073614e+001,3.37516987746220e-010
1.85353162341469e+004,-3.15001351992717e+001,3.07698078899174e-010
1.85780445509158e+004,-3.15001351992717e+001,2.90899599359959e-010
1.86208713666274e+004,-3.15001351992716e+001,2.67580586881605e-010
1.86637969083455e+004,-3.15001351952268e+001,2.57283722179433e-010
1.87068214036568e+004,-3.15001352033163e+001,2.30697012124345e-010
1.87499450806729e+004,-3.15001352033163e+001,2.07363025952585e-010
1.87931681680314e+004,-3.15001352033162e+001,1.90539403834743e-010
1.88364908948968e+004,-3.15001351992714e+001,1.70455830404457e-010
1.88799134909617e+004,-3.15001352073610e+001,1.50369833162247e-010
1.89234361864485e+004,-3.15001351992714e+001,1.27024934512354e-010
1.89670592121102e+004,-3.15001351952265e+001,1.06935528128125e-010
1.90107827992317e+004,-3.15001352033161e+001,8.35880571275300e-011
1.90546071796312e+004,-3.15001352073608e+001,6.67537880017475e-011
1.90985325856611e+004,-3.15001351952264e+001,4.34051177558992e-011
1.91425592502096e+004,-3.15001351992712e+001,2.33132214665809e-011
1.91866874067016e+004,-3.15001352073608e+001,3.22133340563826e-012
1.92309172891003e+004,-3.15001351952264e+001,-1.68703764931775e-011
1.92752491319081e+004,-3.15001352033159e+001,-4.02187492054282e-011
1.93196831701679e+004,-3.15001352033159e+001,-5.37957857130313e-011
1.93642196394648e+004,-3.15001351992711e+001,-7.38862890721313e-011
1.94088587759265e+004,-3.15001351952263e+001,-1.00490216493469e-010
1.94536008162253e+004,-3.15001352033159e+001,-1.20579651138872e-010
1.94984459975791e+004,-3.15001351992711e+001,-1.37411570241707e-010
1.95433945577526e+004,-3.15001351952263e+001,-1.60756919176412e-010
1.95884467350586e+004,-3.15001352033159e+001,-1.77587836461958e-010
1.96336027683591e+004,-3.15001351952263e+001,-2.04189244119011e-010
1.96788628970671e+004,-3.15001351992711e+001,-2.17762379412265e-010
1.97242273611472e+004,-3.15001351952263e+001,-2.37849155649810e-010
1.97696964011173e+004,-3.15001351992711e+001,-2.61192668598084e-010
1.98152702580496e+004,-3.15001351992711e+001,-2.84536014444569e-010
1.98609491735724e+004,-3.15001351992711e+001,-2.94851364267491e-010
1.99067333898705e+004,-3.15001351992711e+001,-3.18194580213308e-010
1.99526231496874e+004,-3.15001351952263e+001,-3.35023872068953e-010
1.99986186963261e+004,-3.15001352033159e+001,-3.48596262743987e-010
2.00447202736503e+004,-3.15001351992711e+001,-3.71939684505496e-010
2.00909281260859e+004,-3.15001351911816e+001,-3.92026257930396e-010
2.01372424986225e+004,-3.15001351992711e+001,-4.08855984092873e-010
2.01836636368142e+004,-3.15001352033160e+001,-4.28942789915847e-010
2.02301917867813e+004,-3.15001351992712e+001,-4.52286629211698e-010
2.02768271952114e+004,-3.15001352033160e+001,-4.59345581614473e-010
2.03235701093608e+004,-3.15001352033160e+001,-4.85946263850479e-010
2.03704207770558e+004,-3.15001352033160e+001,-5.02775767534227e-010
2.04173794466939e+004,-3.15001351952265e+001,-5.19604843212858e-010
2.04644463672453e+004,-3.15001352033161e+001,-5.33176305995565e-010
2.05116217882543e+004,-3.15001352073609e+001,-5.56517800015866e-010
2.05589059598400e+004,-3.15001351952266e+001,-5.73344153917880e-010
2.06062991326986e+004,-3.15001351952266e+001,-5.93425949563581e-010
2.06538015581039e+004,-3.15001351992714e+001,-5.97220945979672e-010
2.07014134879090e+004,-3.15001352033163e+001,-6.23812395094507e-010
2.07491351745477e+004,-3.15001352033163e+001,-6.43887028955102e-010
2.07969668710355e+004,-3.15001351952268e+001,-6.67215221368272e-010
2.08449088309715e+004,-3.15001351952268e+001,-6.74254521192353e-010
2.08929613085390e+004,-3.15001351992716e+001,-6.94317040067335e-010
2.09411245585075e+004,-3.15001352073613e+001,-7.04603240573793e-010
2.09893988362338e+004,-3.15001352033165e+001,-7.21397225078731e-010
2.10377843976633e+004,-3.15001351992718e+001,-7.47955146513043e-010
2.10862814993315e+004,-3.15001351992719e+001,-7.51706385099608e-010
2.11348903983650e+004,-3.15001352073615e+001,-7.68476740231987e-010
2.11836113524836e+004,-3.15001351952272e+001,-7.85237344326849e-010
2.12324446200007e+004,-3.15001351992721e+001,-7.95473244872811e-010
2.12813904598257e+004,-3.15001352033169e+001,-8.08954323375707e-010
2.13304491314643e+004,-3.15001351992722e+001,-8.22422535357906e-010
2.13796208950209e+004,-3.15001352033171e+001,-8.32619817792289e-010
2.14289060111991e+004,-3.15001351992723e+001,-8.52572965087525e-010
2.14783047413039e+004,-3.15001351992724e+001,-8.59482049611572e-010
2.15278173472422e+004,-3.15001351992725e+001,-8.59859919857600e-010
2.15774440915252e+004,-3.15001351992726e+001,-8.76504314145735e-010
2.16271852372687e+004,-3.15001352033175e+001,-8.83358378718042e-010
2.16770410481955e+004,-3.15001352033175e+001,-8.93448992444118e-010
2.17270117886359e+004,-3.15001351952281e+001,-9.03518210928503e-010
2.17770977235301e+004,-3.15001351952282e+001,-9.03794203447437e-010
2.18272991184285e+004,-3.15001351992730e+001,-9.07304031537943e-010
2.18776162394940e+004,-3.15001351992731e+001,-9.10789965640032e-010
2.19280493535030e+004,-3.15001352033180e+001,-9.14251344982363e-010
2.19785987278467e+004,-3.15001351952285e+001,-9.11173658504414e-010
2.20292646305330e+004,-3.15001352033182e+001,-9.14584357162601e-010
2.20800473301875e+004,-3.15001351992735e+001,-9.17969154376058e-010
2.21309470960548e+004,-3.15001352033184e+001,-9.11556915556360e-010
2.21819641980006e+004,-3.15001351992737e+001,-9.08375450007939e-010
2.22330989065125e+004,-3.15001351952290e+001,-9.08424798384918e-010
2.22843514927015e+004,-3.15001351992739e+001,-9.01934205157578e-010
2.23357222283038e+004,-3.15001351992740e+001,-9.08445810819599e-010
2.23872113856818e+004,-3.15001352033189e+001,-9.05161211097341e-010
2.24388192378261e+004,-3.15001351992742e+001,-8.92080940847091e-010
2.24905460583562e+004,-3.15001351911847e+001,-8.85490522479833e-010
2.25423921215227e+004,-3.15001351952296e+001,-8.78876762349565e-010
2.25943577022082e+004,-3.15001351952297e+001,-8.65726560065183e-010
2.26464430759290e+004,-3.15001352033193e+001,-8.55811778186585e-010
2.26986485188366e+004,-3.15001351992746e+001,-8.55647377939050e-010
2.27509743077191e+004,-3.15001351992747e+001,-8.39178643311411e-010
2.28034207200026e+004,-3.15001351992748e+001,-8.22691580810304e-010
2.28559880337527e+004,-3.15001351992749e+001,-8.15958290881599e-010
2.29086765276761e+004,-3.15001351952302e+001,-8.09209057248262e-010
2.29614864811220e+004,-3.15001352073646e+001,-7.89417211643844e-010
2.30144181740835e+004,-3.15001352073647e+001,-7.79382812101946e-010
2.30674718871991e+004,-3.15001352073648e+001,-7.72593148375701e-010
2.31206479017543e+004,-3.15001351992752e+001,-7.56021549463212e-010
2.31739464996832e+004,-3.15001351952305e+001,-7.36183175782079e-010
2.32273679635694e+004,-3.15001351992754e+001,-7.29364084961525e-010
2.32809125766484e+004,-3.15001352033202e+001,-6.99738706701194e-010
2.33345806228084e+004,-3.15001352033203e+001,-7.02676722305809e-010
2.33883723865919e+004,-3.15001352033203e+001,-6.92581556368116e-010
2.34422881531976e+004,-3.15001352033204e+001,-6.72711205043445e-010
2.34963282084814e+004,-3.15001351992756e+001,-6.62608486484502e-010
2.35504928389584e+004,-3.15001352033205e+001,-6.39475496498247e-010
2.36047823318041e+004,-3.15001352073653e+001,-6.39139817911797e-010
2.36591969748559e+004,-3.15001351992758e+001,-6.19261586133820e-010
2.37137370566149e+004,-3.15001352033206e+001,-5.99383401171650e-010
2.37684028662471e+004,-3.15001351952310e+001,-6.02304778281704e-010
2.38231946935852e+004,-3.15001352033206e+001,-5.79171739207224e-010
2.38781128291301e+004,-3.15001352033207e+001,-5.62554613995459e-010
2.39331575640522e+004,-3.15001352033207e+001,-5.52453936072004e-010
2.39883291901932e+004,-3.15001351992759e+001,-5.29328339553018e-010
2.40436280000676e+004,-3.15001351952312e+001,-5.35518928541606e-010
2.40990542868642e+004,-3.15001351952312e+001,-5.12400546984322e-010
2.41546083444477e+004,-3.15001351992760e+001,-5.05571182867552e-010
2.42102904673601e+004,-3.15001352033208e+001,-4.88975340346142e-010
2.42661009508224e+004,-3.15001352073656e+001,-4.75641180326943e-010
2.43220400907364e+004,-3.15001351992760e+001,-4.65568927900644e-010
2.43781081836858e+004,-3.15001351952313e+001,-4.58758775556021e-010
2.44343055269380e+004,-3.15001351911865e+001,-4.48696933716698e-010
2.44906324184457e+004,-3.15001351992761e+001,-4.41897482896501e-010
2.45470891568486e+004,-3.15001351992761e+001,-4.31846576439644e-010
2.46036760414745e+004,-3.15001352033209e+001,-4.18544293881531e-010
2.46603933723416e+004,-3.15001352033209e+001,-3.98733716511873e-010
2.47172414501595e+004,-3.15001352033209e+001,-3.95213702764199e-010
2.47742205763311e+004,-3.15001351992761e+001,-3.88442421758040e-010
2.48313310529539e+004,-3.15001352033209e+001,-3.81676848989399e-010
2.48885731828221e+004,-3.15001351952313e+001,-3.74916968773003e-010
2.49459472694278e+004,-3.15001352033209e+001,-3.58391830117012e-010
2.50034536169625e+004,-3.15001351992761e+001,-3.61414163221543e-010
2.50610925303193e+004,-3.15001352033209e+001,-3.51414171585826e-010
2.51188643150940e+004,-3.15001351992761e+001,-3.31648768854114e-010
2.51767692775867e+004,-3.15001352033209e+001,-3.34687633523370e-010
2.52348077248039e+004,-3.15001351952313e+001,-3.31217917460644e-010
2.52929799644596e+004,-3.15001352033209e+001,-3.14725590750660e-010
2.53512863049773e+004,-3.15001351992761e+001,-3.14523337156151e-010
2.54097270554912e+004,-3.15001351992761e+001,-3.04555268904096e-010
2.54683025258486e+004,-3.15001351952313e+001,-3.01106164012619e-010
2.55270130266106e+004,-3.15001351992761e+001,-2.87891051916513e-010
2.55858588690546e+004,-3.15001351952313e+001,-2.77937730507650e-010
2.56448403651753e+004,-3.15001351952313e+001,-2.81017022242941e-010
2.57039578276868e+004,-3.15001352033209e+001,-2.74330001700830e-010
2.57632115700239e+004,-3.15001352033209e+001,-2.61133539101966e-010
2.58226019063441e+004,-3.15001352033209e+001,-2.54455428975339e-010
2.58821291515290e+004,-3.15001351952313e+001,-2.60809516030432e-010
2.59417936211863e+004,-3.15001352033209e+001,-2.54139899842603e-010
2.60015956316508e+004,-3.15001351992761e+001,-2.50731349267945e-010
2.60615354999871e+004,-3.15001352033209e+001,-2.37555863657244e-010
2.61216135439902e+004,-3.15001351952313e+001,-2.40669137868727e-010
2.61818300821880e+004,-3.15001351992761e+001,-2.34015275002214e-010
2.62421854338425e+004,-3.15001351952313e+001,-2.24108124667003e-010
2.63026799189519e+004,-3.15001351992761e+001,-2.27232462856550e-010
2.63633138582519e+004,-3.15001351992761e+001,-2.23846345434160e-010
2.64240875732175e+004,-3.15001351952313e+001,-2.17206652747444e-010
2.64850013860651e+004,-3.15001351952313e+001,-2.17084216407009e-010
2.65460556197535e+004,-3.15001351992760e+001,-2.07194072581235e-010
2.66072505979862e+004,-3.15001351992760e+001,-2.07077980147628e-010
2.66685866452128e+004,-3.15001351992760e+001,-2.06964928500224e-010
2.67300640866312e+004,-3.15001351992760e+001,-2.00340883541473e-010
2.67916832481884e+004,-3.15001352073656e+001,-1.90462737252591e-010
2.68534444565831e+004,-3.15001352033208e+001,-1.93615281543240e-010
2.69153480392672e+004,-3.15001351992760e+001,-1.86999615387357e-010
2.69773943244472e+004,-3.15001352073656e+001,-1.80386586124502e-010
2.70395836410865e+004,-3.15001352033208e+001,-1.86804016950191e-010
2.71019163189064e+004,-3.15001351952312e+001,-1.83453012691421e-010
2.71643926883888e+004,-3.15001351992760e+001,-1.76847452050061e-010
2.72270130807771e+004,-3.15001352033208e+001,-1.76758189682499e-010
2.72897778280784e+004,-3.15001352033207e+001,-1.76671209143480e-010
2.73526872630651e+004,-3.15001351992760e+001,-1.70072495937951e-010
2.74157417192768e+004,-3.15001351992759e+001,-1.73246860031630e-010
2.74789415310219e+004,-3.15001351992759e+001,-1.63395417305895e-010
2.75422870333796e+004,-3.15001351992759e+001,-1.69830879682237e-010
2.76057785622014e+004,-3.15001352033207e+001,-1.63240417426758e-010
2.76694164541131e+004,-3.15001352033207e+001,-1.53394897908322e-010
2.77332010465164e+004,-3.15001351952311e+001,-1.59836114156872e-010
2.77971326775908e+004,-3.15001351992759e+001,-1.53251241687505e-010
2.78612116862956e+004,-3.15001352033207e+001,-1.49925101920129e-010
2.79254384123713e+004,-3.15001352033207e+001,-1.53114619424445e-010
2.79898131963416e+004,-3.15001351992759e+001,-1.46534872504565e-010
2.80543363795151e+004,-3.15001351992759e+001,-1.52984636711579e-010
2.81190083039873e+004,-3.15001352033207e+001,-1.46408069314030e-010
2.81838293126424e+004,-3.15001351992759e+001,-1.56117897583206e-010
2.82487997491550e+004,-3.15001352073654e+001,-1.39773408658883e-010
2.83139199579917e+004,-3.15001351992759e+001,-1.46229180020026e-010
2.83791902844134e+004,-3.15001351952311e+001,-1.46172399906793e-010
2.84446110744770e+004,-3.15001351992758e+001,-1.42860003906250e-010
2.85101826750370e+004,-3.15001352033206e+001,-1.39548928583088e-010
2.85759054337473e+004,-3.15001352033206e+001,-1.42753086373053e-010
2.86417796990637e+004,-3.15001351992758e+001,-1.29673619157055e-010
2.87078058202448e+004,-3.15001351992758e+001,-1.29623264230931e-010
2.87739841473545e+004,-3.15001352033206e+001,-1.32831064163082e-010
2.88403150312639e+004,-3.15001352033206e+001,-1.29526062422491e-010
2.89067988236526e+004,-3.15001351992758e+001,-1.29479151418631e-010
2.89734358770111e+004,-3.15001351992758e+001,-1.26176351450210e-010
2.90402265446423e+004,-3.15001351992758e+001,-1.29388556749631e-010
2.91071711806639e+004,-3.15001351992758e+001,-1.29344814688478e-010
2.91742701400095e+004,-3.15001352033206e+001,-1.29302072117377e-010
2.92415237784312e+004,-3.15001352033206e+001,-1.22746352636766e-010
2.93089324525010e+004,-3.15001351952310e+001,-1.25962503196123e-010
2.93764965196131e+004,-3.15001351952310e+001,-1.19408650812247e-010
2.94442163379854e+004,-3.15001352033205e+001,-1.25883593307500e-010
2.95120922666616e+004,-3.15001351992758e+001,-1.16074534780346e-010
2.95801246655132e+004,-3.15001352033205e+001,-1.22551198719557e-010
2.96483138952412e+004,-3.15001352033205e+001,-1.25771714659883e-010
2.97166603173780e+004,-3.15001351992757e+001,-1.19222111522937e-010
2.97851642942896e+004,-3.15001351992757e+001,-1.22444216099329e-010
2.98538261891773e+004,-3.15001351952309e+001,-1.19153134572212e-010
2.99226463660796e+004,-3.15001351992757e+001,-1.22376745746852e-010
2.99916251898742e+004,-3.15001352033205e+001,-1.12573182370301e-010
3.00607630262800e+004,-3.15001351952309e+001,-1.22312171905798e-010
3.01300602418589e+004,-3.15001352033205e+001,-1.15766975537267e-010
3.01995172040179e+004,-3.15001352033205e+001,-1.12479423095592e-010
3.02691342810108e+004,-3.15001352073653e+001,-1.12449497608023e-010
3.03389118419404e+004,-3.15001352033205e+001,-1.12420207641906e-010
3.04088502567605e+004,-3.15001351992757e+001,-1.22162461061040e-010
3.04789498962775e+004,-3.15001351952309e+001,-1.15620445088081e-010
3.05492111321528e+004,-3.15001351992757e+001,-1.09079017790392e-010
3.06196343369044e+004,-3.15001351992757e+001,-1.12309088131713e-010
3.06902198839092e+004,-3.15001351992757e+001,-1.09025768623220e-010
3.07609681474047e+004,-3.15001352033205e+001,-1.08999969280779e-010
3.08318795024912e+004,-3.15001351992757e+001,-1.12231676406763e-010
3.09029543251336e+004,-3.15001352033205e+001,-1.05692978497357e-010
3.09741929921634e+004,-3.15001352033204e+001,-1.08925710442956e-010
3.10455958812812e+004,-3.15001351992757e+001,-1.08901961272104e-010
3.11171633710578e+004,-3.15001351952309e+001,-1.12135668241388e-010
3.11888958409370e+004,-3.15001351992756e+001,-1.15369845092863e-010
3.12607936712372e+004,-3.15001351952309e+001,-1.02319607041097e-010
3.13328572431535e+004,-3.15001351952308e+001,-1.12068638793751e-010
3.14050869387598e+004,-3.15001352033204e+001,-1.05533234004127e-010
3.14774831410107e+004,-3.15001351992756e+001,-1.08769179043071e-010
3.15500462337438e+004,-3.15001352033204e+001,-1.05491590798501e-010
3.16227766016814e+004,-3.15001351992756e+001,-1.05471383089431e-010
3.16956746304325e+004,-3.15001352033204e+001,-1.11965521130255e-010
3.17687407064953e+004,-3.15001351992756e+001,-9.89181982634366e-011
3.18419752172588e+004,-3.15001352033204e+001,-1.05413101235493e-010
3.19153785510052e+004,-3.15001352033204e+001,-9.88804746723991e-011
3.19889510969115e+004,-3.15001352033204e+001,-1.05376107115543e-010
3.20626932450522e+004,-3.15001351992756e+001,-9.88441930342689e-011
3.21366053864007e+004,-3.15001352033204e+001,-1.05340521522024e-010
3.22106879128319e+004,-3.15001351992756e+001,-1.11837185903430e-010
3.22849412171239e+004,-3.15001351992756e+001,-1.05306280059430e-010
3.23593656929603e+004,-3.15001352033204e+001,-1.05289644298550e-010
3.24339617349324e+004,-3.15001352033204e+001,-9.87593726602161e-011
3.25087297385409e+004,-3.15001352073652e+001,-9.22294073951904e-011
3.25836701001984e+004,-3.15001351992756e+001,-1.05241589226200e-010
3.26587832172310e+004,-3.15001352033204e+001,-9.87122160222733e-011
3.27340694878813e+004,-3.15001352033204e+001,-1.11724976684231e-010
3.28095293113094e+004,-3.15001352033204e+001,-9.86822199269733e-011
3.28851630875957e+004,-3.15001351992756e+001,-1.05181584408068e-010
3.29609712177432e+004,-3.15001352033204e+001,-9.86533178227642e-011
3.30369541036789e+004,-3.15001352033203e+001,-9.86392619432387e-011
3.31131121482565e+004,-3.15001352073651e+001,-1.05139411109142e-010
3.31894457552585e+004,-3.15001352033203e+001,-1.05125861010117e-010
3.32659553293979e+004,-3.15001352073651e+001,-1.05112555652468e-010
3.33426412763209e+004,-3.15001352073651e+001,-9.20715910033549e-011
3.34195040026088e+004,-3.15001352073651e+001,-1.05086657599190e-010
3.34965439157801e+004,-3.15001352033203e+001,-9.85601053768398e-011
3.35737614242928e+004,-3.15001352033203e+001,-1.05061675892449e-010
3.36511569375464e+004,-3.15001352033203e+001,-9.85355671833249e-011
3.37287308658842e+004,-3.15001351992755e+001,-1.05037571621019e-010
3.38064836205955e+004,-3.15001351992755e+001,-9.85118876305801e-011
3.38844156139176e+004,-3.15001352033203e+001,-1.05014307854515e-010
3.39625272590382e+004,-3.15001351992755e+001,-9.84890307070272e-011
3.40408189700974e+004,-3.15001352033203e+001,-9.19639506880550e-011
3.41192911621902e+004,-3.15001351992755e+001,-1.04980911308804e-010
3.41979442513682e+004,-3.15001352033203e+001,-9.84562130708492e-011
3.42767786546423e+004,-3.15001352033203e+001,-9.84456490022272e-011
3.43557947899848e+004,-3.15001352033203e+001,-9.19213167623598e-011
3.44349930763311e+004,-3.15001352033203e+001,-9.19111111618567e-011
3.45143739335829e+004,-3.15001351992755e+001,-1.04928977776498e-010
3.45939377826095e+004,-3.15001351992755e+001,-1.11433065307074e-010
3.46736850452504e+004,-3.15001351992755e+001,-9.18815224117631e-011
3.47536161443178e+004,-3.15001352033203e+001,-1.11413838484400e-010
3.48337315035984e+004,-3.15001352033203e+001,-9.83765680914386e-011
3.49140315478558e+004,-3.15001352033203e+001,-9.18534037012591e-011
3.49945167028330e+004,-3.15001352033203e+001,-9.83582914327824e-011
3.50751873952540e+004,-3.15001352033203e+001,-9.18354310961740e-011
3.51560440528270e+004,-3.15001352073651e+001,-9.18266675538752e-011
3.52370871042459e+004,-3.15001352033203e+001,-1.04845947014622e-010
3.53183169791929e+004,-3.15001351992755e+001,-1.04837469580264e-010
3.53997341083407e+004,-3.15001352033203e+001,-1.11343080380703e-010
3.54813389233547e+004,-3.15001352033203e+001,-1.04820928700727e-010
3.55631318568957e+004,-3.15001351992755e+001,-9.82989104215410e-011
3.56451133426216e+004,-3.15001352073651e+001,-9.17770231097620e-011
3.57272838151900e+004,-3.15001351992755e+001,-1.11311061001474e-010
3.58096437102607e+004,-3.15001352033203e+001,-9.17615291645186e-011
3.58921934644977e+004,-3.15001351952307e+001,-9.17539683676890e-011
3.59749335155714e+004,-3.15001351992755e+001,-9.82604779378482e-011
3.60578643021614e+004,-3.15001351992755e+001,-9.17392075549931e-011
3.61409862639584e+004,-3.15001351992755e+001,-1.04759901354692e-010
3.62242998416670e+004,-3.15001351992755e+001,-1.04752810744520e-010
3.63078054770072e+004,-3.15001352033203e+001,-9.82318828697230e-011
3.63915036127178e+004,-3.15001351952307e+001,-1.11252912510427e-010
3.64753946925579e+004,-3.15001351992755e+001,-9.17043036920105e-011
3.65594791613096e+004,-3.15001351992755e+001,-9.82115976444334e-011
3.66437574647804e+004,-3.15001352033202e+001,-9.82050461102098e-011
3.67282300498055e+004,-3.15001351992755e+001,-1.04712545556626e-010
3.68128973642502e+004,-3.15001352033202e+001,-8.51643478922066e-011
3.68977598570121e+004,-3.15001352033202e+001,-9.81859946025505e-011
3.69828179780236e+004,-3.15001351992754e+001,-1.04693788209850e-010
3.70680721782546e+004,-3.15001352033202e+001,-9.81737778056420e-011
3.71535229097143e+004,-3.15001351992754e+001,-1.04681758562295e-010
3.72391706254538e+004,-3.15001351992754e+001,-1.11189830367942e-010
3.73250157795690e+004,-3.15001351992754e+001,-9.81561436909352e-011
3.74110588272023e+004,-3.15001352073650e+001,-1.04664392641574e-010
3.74973002245453e+004,-3.15001351992754e+001,-1.04658778238618e-010
3.75837404288414e+004,-3.15001352073650e+001,-9.81392993058162e-011
3.76703798983878e+004,-3.15001352033202e+001,-9.81338525376620e-011
3.77572190925385e+004,-3.15001352033202e+001,-1.04642436625594e-010
3.78442584717063e+004,-3.15001352033202e+001,-9.16092529543923e-011
3.79314984973651e+004,-3.15001352033202e+001,-9.16040464756302e-011
3.80189396320530e+004,-3.15001351992754e+001,-9.81128664651736e-011
3.81065823393742e+004,-3.15001352033202e+001,-1.04621762411040e-010
3.81944270840015e+004,-3.15001351992754e+001,-1.04616783507089e-010
3.82824743316791e+004,-3.15001351992754e+001,-9.80979285838107e-011
3.83707245492247e+004,-3.15001352033202e+001,-9.80930948971402e-011
3.84591782045322e+004,-3.15001352033202e+001,-9.15743825437061e-011
3.85478357665740e+004,-3.15001351992754e+001,-9.80836381179660e-011
3.86366977054038e+004,-3.15001351952306e+001,-1.04592961895953e-010
3.87257644921586e+004,-3.15001352033202e+001,-9.80744542941222e-011
3.88150365990617e+004,-3.15001352033202e+001,-9.80699617348435e-011
3.89045144994249e+004,-3.15001351992754e+001,-1.04579483129356e-010
3.89941986676512e+004,-3.15001352033202e+001,-9.80611696793261e-011
3.90840895792370e+004,-3.15001352033202e+001,-1.17598715807007e-010
3.91741877107751e+004,-3.15001351992754e+001,-1.04566576952445e-010
3.92644935399568e+004,-3.15001352033202e+001,-1.04562397150344e-010
3.93550075455745e+004,-3.15001352073650e+001,-1.04558276722755e-010
3.94457302075246e+004,-3.15001352033202e+001,-9.80402652889822e-011
3.95366620068096e+004,-3.15001352073650e+001,-9.80362606075791e-011
3.96278034255407e+004,-3.15001352033202e+001,-9.80323122492692e-011
3.97191549469408e+004,-3.15001351992754e+001,-1.17570267178563e-010
3.98107170553465e+004,-3.15001352073650e+001,-9.15106318607235e-011
3.99024902362109e+004,-3.15001352073650e+001,-9.80207964588543e-011
