Freq.,Vv1/IR1
1.23594743344438e+005,9.82749877106826e+001,-1.79697352655448e+002
1.23879658653023e+005,9.82750626348392e+001,-1.79698050148112e+002
1.24165230759228e+005,9.82751372012433e+001,-1.79698745945193e+002
1.24451461177125e+005,9.82752114116733e+001,-1.79699440051013e+002
1.24738351424281e+005,9.82752852678983e+001,-1.79700132469885e+002
1.25025903021758e+005,9.82753587716778e+001,-1.79700823206104e+002
1.25314117494128e+005,9.82754319247623e+001,-1.79701512263955e+002
1.25602996369474e+005,9.82755047288928e+001,-1.79702199647709e+002
1.25892541179403e+005,9.82755771858012e+001,-1.79702885361625e+002
1.26182753459053e+005,9.82756492972101e+001,-1.79703569409948e+002
1.26473634747101e+005,9.82757210648332e+001,-1.79704251796912e+002
1.26765186585771e+005,9.82757924903751e+001,-1.79704932526735e+002
1.27057410520840e+005,9.82758635755313e+001,-1.79705611603626e+002
1.27350308101652e+005,9.82759343219886e+001,-1.79706289031779e+002
1.27643880881120e+005,9.82760047314246e+001,-1.79706964815377e+002
1.27938130415738e+005,9.82760748055083e+001,-1.79707638958587e+002
1.28233058265588e+005,9.82761445458999e+001,-1.79708311465568e+002
1.28528665994347e+005,9.82762139542507e+001,-1.79708982340464e+002
1.28824955169299e+005,9.82762830322035e+001,-1.79709651587407e+002
1.29121927361339e+005,9.82763517813925e+001,-1.79710319210516e+002
1.29419584144984e+005,9.82764202034431e+001,-1.79710985213899e+002
1.29717927098381e+005,9.82764882999724e+001,-1.79711649601651e+002
1.30016957803315e+005,9.82765560725889e+001,-1.79712312377854e+002
1.30316677845216e+005,9.82766235228927e+001,-1.79712973546579e+002
1.30617088813170e+005,9.82766906524756e+001,-1.79713633111884e+002
1.30918192299926e+005,9.82767574629209e+001,-1.79714291077816e+002
1.31219989901906e+005,9.82768239558036e+001,-1.79714947448409e+002
1.31522483219209e+005,9.82768901326908e+001,-1.79715602227684e+002
1.31825673855626e+005,9.82769559951411e+001,-1.79716255419651e+002
1.32129563418643e+005,9.82770215447049e+001,-1.79716907028310e+002
1.32434153519452e+005,9.82770867829249e+001,-1.79717557057646e+002
1.32739445772959e+005,9.82771517113353e+001,-1.79718205511634e+002
1.33045441797794e+005,9.82772163314627e+001,-1.79718852394236e+002
1.33352143216318e+005,9.82772806448254e+001,-1.79719497709403e+002
1.33659551654629e+005,9.82773446529339e+001,-1.79720141461075e+002
1.33967668742579e+005,9.82774083572911e+001,-1.79720783653178e+002
1.34276496113771e+005,9.82774717593917e+001,-1.79721424289628e+002
1.34586035405580e+005,9.82775348607228e+001,-1.79722063374330e+002
1.34896288259150e+005,9.82775976627638e+001,-1.79722700911176e+002
1.35207256319413e+005,9.82776601669864e+001,-1.79723336904047e+002
1.35518941235089e+005,9.82777223748547e+001,-1.79723971356812e+002
1.35831344658700e+005,9.82777842878250e+001,-1.79724604273331e+002
1.36144468246580e+005,9.82778459073463e+001,-1.79725235657449e+002
1.36458313658877e+005,9.82779072348600e+001,-1.79725865513003e+002
1.36772882559570e+005,9.82779682717999e+001,-1.79726493843815e+002
1.37088176616470e+005,9.82780290195927e+001,-1.79727120653700e+002
1.37404197501236e+005,9.82780894796573e+001,-1.79727745946458e+002
1.37720946889379e+005,9.82781496534057e+001,-1.79728369725880e+002
1.38038426460273e+005,9.82782095422422e+001,-1.79728991995745e+002
1.38356637897163e+005,9.82782691475642e+001,-1.79729612759822e+002
1.38675582887173e+005,9.82783284707615e+001,-1.79730232021867e+002
1.38995263121320e+005,9.82783875132171e+001,-1.79730849785626e+002
1.39315680294515e+005,9.82784462763067e+001,-1.79731466054835e+002
1.39636836105578e+005,9.82785047613989e+001,-1.79732080833217e+002
1.39958732257246e+005,9.82785629698552e+001,-1.79732694124487e+002
1.40281370456180e+005,9.82786209030303e+001,-1.79733305932345e+002
1.40604752412976e+005,9.82786785622716e+001,-1.79733916260483e+002
1.40928879842172e+005,9.82787359489199e+001,-1.79734525112583e+002
1.41253754462260e+005,9.82787930643089e+001,-1.79735132492313e+002
1.41579377995692e+005,9.82788499097654e+001,-1.79735738403334e+002
1.41905752168893e+005,9.82789064866097e+001,-1.79736342849293e+002
1.42232878712266e+005,9.82789627961549e+001,-1.79736945833829e+002
1.42560759360203e+005,9.82790188397078e+001,-1.79737547360568e+002
1.42889395851094e+005,9.82790746185680e+001,-1.79738147433128e+002
1.43218789927338e+005,9.82791301340289e+001,-1.79738746055114e+002
1.43548943335349e+005,9.82791853873770e+001,-1.79739343230122e+002
1.43879857825568e+005,9.82792403798923e+001,-1.79739938961738e+002
1.44211535152471e+005,9.82792951128483e+001,-1.79740533253535e+002
1.44543977074577e+005,9.82793495875118e+001,-1.79741126109079e+002
1.44877185354460e+005,9.82794038051433e+001,-1.79741717531923e+002
1.45211161758758e+005,9.82794577669969e+001,-1.79742307525611e+002
1.45545908058180e+005,9.82795114743200e+001,-1.79742896093677e+002
1.45881426027518e+005,9.82795649283540e+001,-1.79743483239644e+002
1.46217717445655e+005,9.82796181303338e+001,-1.79744068967024e+002
1.46554784095575e+005,9.82796710814878e+001,-1.79744653279320e+002
1.46892627764370e+005,9.82797237830385e+001,-1.79745236180026e+002
1.47231250243255e+005,9.82797762362019e+001,-1.79745817672624e+002
1.47570653327573e+005,9.82798284421880e+001,-1.79746397760586e+002
1.47910838816804e+005,9.82798804022005e+001,-1.79746976447374e+002
1.48251808514579e+005,9.82799321174370e+001,-1.79747553736442e+002
1.48593564228684e+005,9.82799835890890e+001,-1.79748129631232e+002
1.48936107771075e+005,9.82800348183421e+001,-1.79748704135176e+002
1.49279440957883e+005,9.82800858063756e+001,-1.79749277251698e+002
1.49623565609426e+005,9.82801365543629e+001,-1.79749848984209e+002
1.49968483550220e+005,9.82801870634717e+001,-1.79750419336114e+002
1.50314196608985e+005,9.82802373348635e+001,-1.79750988310805e+002
1.50660706618657e+005,9.82802873696939e+001,-1.79751555911666e+002
1.51008015416398e+005,9.82803371691128e+001,-1.79752122142071e+002
1.51356124843604e+005,9.82803867342641e+001,-1.79752687005385e+002
1.51705036745916e+005,9.82804360662861e+001,-1.79753250504960e+002
1.52054752973232e+005,9.82804851663113e+001,-1.79753812644143e+002
1.52405275379712e+005,9.82805340354662e+001,-1.79754373426268e+002
1.52756605823790e+005,9.82805826748719e+001,-1.79754932854662e+002
1.53108746168186e+005,9.82806310856438e+001,-1.79755490932641e+002
1.53461698279912e+005,9.82806792688915e+001,-1.79756047663511e+002
1.53815464030286e+005,9.82807272257192e+001,-1.79756603050570e+002
1.54170045294938e+005,9.82807749572253e+001,-1.79757157097105e+002
1.54525443953824e+005,9.82808224645029e+001,-1.79757709806395e+002
1.54881661891231e+005,9.82808697486394e+001,-1.79758261181710e+002
1.55238700995791e+005,9.82809168107168e+001,-1.79758811226308e+002
1.55596563160490e+005,9.82809636518117e+001,-1.79759359943441e+002
1.55955250282678e+005,9.82810102729951e+001,-1.79759907336350e+002
1.56314764264078e+005,9.82810566753327e+001,-1.79760453408267e+002
1.56675107010797e+005,9.82811028598849e+001,-1.79760998162415e+002
1.57036280433337e+005,9.82811488277068e+001,-1.79761541602007e+002
1.57398286446604e+005,9.82811945798479e+001,-1.79762083730248e+002
1.57761126969917e+005,9.82812401173528e+001,-1.79762624550334e+002
1.58124803927020e+005,9.82812854412606e+001,-1.79763164065451e+002
1.58489319246093e+005,9.82813305526053e+001,-1.79763702278775e+002
1.58854674859760e+005,9.82813754524156e+001,-1.79764239193477e+002
1.59220872705099e+005,9.82814201417153e+001,-1.79764774812714e+002
1.59587914723655e+005,9.82814646215226e+001,-1.79765309139638e+002
1.59955802861449e+005,9.82815088928512e+001,-1.79765842177390e+002
1.60324539068986e+005,9.82815529567091e+001,-1.79766373929102e+002
1.60694125301269e+005,9.82815968140997e+001,-1.79766904397899e+002
1.61064563517809e+005,9.82816404660212e+001,-1.79767433586895e+002
1.61435855682630e+005,9.82816839134667e+001,-1.79767961499196e+002
1.61808003764288e+005,9.82817271574247e+001,-1.79768488137900e+002
1.62181009735874e+005,9.82817701988782e+001,-1.79769013506096e+002
1.62554875575030e+005,9.82818130388059e+001,-1.79769537606863e+002
1.62929603263953e+005,9.82818556781811e+001,-1.79770060443273e+002
1.63305194789415e+005,9.82818981179725e+001,-1.79770582018388e+002
1.63681652142762e+005,9.82819403591440e+001,-1.79771102335262e+002
1.64058977319935e+005,9.82819824026544e+001,-1.79771621396942e+002
1.64437172321474e+005,9.82820242494581e+001,-1.79772139206463e+002
1.64816239152532e+005,9.82820659005045e+001,-1.79772655766853e+002
1.65196179822882e+005,9.82821073567384e+001,-1.79773171081134e+002
1.65576996346934e+005,9.82821486190996e+001,-1.79773685152315e+002
1.65958690743737e+005,9.82821896885236e+001,-1.79774197983401e+002
1.66341265036998e+005,9.82822305659411e+001,-1.79774709577385e+002
1.66724721255087e+005,9.82822712522781e+001,-1.79775219937254e+002
1.67109061431051e+005,9.82823117484561e+001,-1.79775729065985e+002
1.67494287602624e+005,9.82823520553919e+001,-1.79776236966547e+002
1.67880401812237e+005,9.82823921739978e+001,-1.79776743641902e+002
1.68267406107027e+005,9.82824321051816e+001,-1.79777249095003e+002
1.68655302538855e+005,9.82824718498465e+001,-1.79777753328794e+002
1.69044093164307e+005,9.82825114088915e+001,-1.79778256346211e+002
1.69433780044713e+005,9.82825507832106e+001,-1.79778758150183e+002
1.69824365246155e+005,9.82825899736940e+001,-1.79779258743629e+002
1.70215850839475e+005,9.82826289812270e+001,-1.79779758129462e+002
1.70608238900292e+005,9.82826678066907e+001,-1.79780256310585e+002
1.71001531509009e+005,9.82827064509619e+001,-1.79780753289893e+002
1.71395730750823e+005,9.82827449149129e+001,-1.79781249070275e+002
1.71790838715739e+005,9.82827831994117e+001,-1.79781743654609e+002
1.72186857498581e+005,9.82828213053223e+001,-1.79782237045767e+002
1.72583789199000e+005,9.82828592335040e+001,-1.79782729246613e+002
1.72981635921490e+005,9.82828969848121e+001,-1.79783220260003e+002
1.73380399775394e+005,9.82829345600976e+001,-1.79783710088783e+002
1.73780082874917e+005,9.82829719602074e+001,-1.79784198735794e+002
1.74180687339141e+005,9.82830091859840e+001,-1.79784686203868e+002
1.74582215292030e+005,9.82830462382660e+001,-1.79785172495828e+002
1.74984668862445e+005,9.82830831178877e+001,-1.79785657614491e+002
1.75388050184156e+005,9.82831198256793e+001,-1.79786141562664e+002
1.75792361395849e+005,9.82831563624669e+001,-1.79786624343150e+002
1.76197604641142e+005,9.82831927290726e+001,-1.79787105958740e+002
1.76603782068596e+005,9.82832289263144e+001,-1.79787586412219e+002
1.77010895831721e+005,9.82832649550062e+001,-1.79788065706366e+002
1.77418948088996e+005,9.82833008159581e+001,-1.79788543843949e+002
1.77827941003871e+005,9.82833365099761e+001,-1.79789020827731e+002
1.78237876744788e+005,9.82833720378621e+001,-1.79789496660467e+002
1.78648757485184e+005,9.82834074004141e+001,-1.79789971344902e+002
1.79060585403508e+005,9.82834425984265e+001,-1.79790444883778e+002
1.79473362683232e+005,9.82834776326894e+001,-1.79790917279824e+002
1.79887091512858e+005,9.82835125039892e+001,-1.79791388535766e+002
1.80301774085936e+005,9.82835472131084e+001,-1.79791858654320e+002
1.80717412601071e+005,9.82835817608256e+001,-1.79792327638195e+002
1.81134009261939e+005,9.82836161479158e+001,-1.79792795490093e+002
1.81551566277292e+005,9.82836503751499e+001,-1.79793262212709e+002
1.81970085860977e+005,9.82836844432952e+001,-1.79793727808730e+002
1.82389570231942e+005,9.82837183531153e+001,-1.79794192280834e+002
1.82810021614253e+005,9.82837521053699e+001,-1.79794655631694e+002
1.83231442237099e+005,9.82837857008150e+001,-1.79795117863976e+002
1.83653834334813e+005,9.82838191402030e+001,-1.79795578980336e+002
1.84077200146874e+005,9.82838524242825e+001,-1.79796038983425e+002
1.84501541917926e+005,9.82838855537987e+001,-1.79796497875886e+002
1.84926861897786e+005,9.82839185294927e+001,-1.79796955660354e+002
1.85353162341459e+005,9.82839513521023e+001,-1.79797412339459e+002
1.85780445509148e+005,9.82839840223618e+001,-1.79797867915821e+002
1.86208713666265e+005,9.82840165410015e+001,-1.79798322392055e+002
1.86637969083445e+005,9.82840489087485e+001,-1.79798775770767e+002
1.87068214036558e+005,9.82840811263263e+001,-1.79799228054558e+002
1.87499450806720e+005,9.82841131944546e+001,-1.79799679246020e+002
1.87931681680305e+005,9.82841451138500e+001,-1.79800129347740e+002
1.88364908948958e+005,9.82841768852253e+001,-1.79800578362295e+002
1.88799134909607e+005,9.82842085092899e+001,-1.79801026292257e+002
1.89234361864475e+005,9.82842399867498e+001,-1.79801473140192e+002
1.89670592121092e+005,9.82842713183075e+001,-1.79801918908655e+002
1.90107827992307e+005,9.82843025046621e+001,-1.79802363600199e+002
1.90546071796302e+005,9.82843335465093e+001,-1.79802807217367e+002
1.90985325856601e+005,9.82843644445415e+001,-1.79803249762695e+002
1.91425592502086e+005,9.82843951994475e+001,-1.79803691238714e+002
1.91866874067006e+005,9.82844258119131e+001,-1.79804131647946e+002
1.92309172890993e+005,9.82844562826204e+001,-1.79804570992908e+002
1.92752491319071e+005,9.82844866122485e+001,-1.79805009276109e+002
1.93196831701669e+005,9.82845168014729e+001,-1.79805446500050e+002
1.93642196394638e+005,9.82845468509661e+001,-1.79805882667229e+002
1.94088587759255e+005,9.82845767613972e+001,-1.79806317780133e+002
1.94536008162243e+005,9.82846065334321e+001,-1.79806751841246e+002
1.94984459975781e+005,9.82846361677333e+001,-1.79807184853041e+002
1.95433945577516e+005,9.82846656649604e+001,-1.79807616817989e+002
1.95884467350575e+005,9.82846950257695e+001,-1.79808047738550e+002
1.96336027683581e+005,9.82847242508138e+001,-1.79808477617181e+002
1.96788628970661e+005,9.82847533407431e+001,-1.79808906456329e+002
1.97242273611462e+005,9.82847822962041e+001,-1.79809334258438e+002
1.97696964011162e+005,9.82848111178405e+001,-1.79809761025942e+002
1.98152702580486e+005,9.82848398062928e+001,-1.79810186761271e+002
1.98609491735713e+005,9.82848683621984e+001,-1.79810611466845e+002
1.99067333898695e+005,9.82848967861917e+001,-1.79811035145083e+002
1.99526231496864e+005,9.82849250789038e+001,-1.79811457798391e+002
1.99986186963250e+005,9.82849532409631e+001,-1.79811879429174e+002
2.00447202736492e+005,9.82849812729946e+001,-1.79812300039827e+002
2.00909281260849e+005,9.82850091756206e+001,-1.79812719632740e+002
2.01372424986215e+005,9.82850369494602e+001,-1.79813138210297e+002
2.01836636368132e+005,9.82850645951296e+001,-1.79813555774874e+002
2.02301917867803e+005,9.82850921132420e+001,-1.79813972328842e+002
2.02768271952104e+005,9.82851195044076e+001,-1.79814387874564e+002
2.03235701093598e+005,9.82851467692338e+001,-1.79814802414400e+002
2.03704207770547e+005,9.82851739083249e+001,-1.79815215950699e+002
2.04173794466928e+005,9.82852009222824e+001,-1.79815628485807e+002
2.04644463672443e+005,9.82852278117049e+001,-1.79816040022063e+002
2.05116217882532e+005,9.82852545771881e+001,-1.79816450561799e+002
2.05589059598389e+005,9.82852812193249e+001,-1.79816860107341e+002
2.06062991326975e+005,9.82853077387051e+001,-1.79817268661009e+002
2.06538015581028e+005,9.82853341359160e+001,-1.79817676225118e+002
2.07014134879079e+005,9.82853604115418e+001,-1.79818082801974e+002
2.07491351745466e+005,9.82853865661642e+001,-1.79818488393878e+002
2.07969668710344e+005,9.82854126003617e+001,-1.79818893003126e+002
2.08449088309704e+005,9.82854385147105e+001,-1.79819296632007e+002
2.08929613085379e+005,9.82854643097836e+001,-1.79819699282804e+002
2.09411245585064e+005,9.82854899861515e+001,-1.79820100957793e+002
2.09893988362327e+005,9.82855155443820e+001,-1.79820501659244e+002
2.10377843976622e+005,9.82855409850399e+001,-1.79820901389423e+002
2.10862814993303e+005,9.82855663086876e+001,-1.79821300150588e+002
2.11348903983639e+005,9.82855915158846e+001,-1.79821697944991e+002
2.11836113524824e+005,9.82856166071879e+001,-1.79822094774878e+002
2.12324446199996e+005,9.82856415831517e+001,-1.79822490642491e+002
2.12813904598245e+005,9.82856664443276e+001,-1.79822885550063e+002
2.13304491314632e+005,9.82856911912645e+001,-1.79823279499822e+002
2.13796208950197e+005,9.82857158245087e+001,-1.79823672493992e+002
2.14289060111980e+005,9.82857403446040e+001,-1.79824064534789e+002
2.14783047413027e+005,9.82857647520915e+001,-1.79824455624423e+002
2.15278173472411e+005,9.82857890475097e+001,-1.79824845765099e+002
2.15774440915240e+005,9.82858132313946e+001,-1.79825234959015e+002
2.16271852372676e+005,9.82858373042795e+001,-1.79825623208366e+002
2.16770410481943e+005,9.82858612666954e+001,-1.79826010515337e+002
2.17270117886348e+005,9.82858851191706e+001,-1.79826396882111e+002
2.17770977235289e+005,9.82859088622308e+001,-1.79826782310862e+002
2.18272991184273e+005,9.82859324963994e+001,-1.79827166803760e+002
2.18776162394928e+005,9.82859560221971e+001,-1.79827550362970e+002
2.19280493535018e+005,9.82859794401424e+001,-1.79827932990649e+002
2.19785987278456e+005,9.82860027507510e+001,-1.79828314688950e+002
2.20292646305319e+005,9.82860259545365e+001,-1.79828695460019e+002
2.20800473301863e+005,9.82860490520096e+001,-1.79829075305997e+002
2.21309470960537e+005,9.82860720436790e+001,-1.79829454229020e+002
2.21819641979995e+005,9.82860949300508e+001,-1.79829832231218e+002
2.22330989065113e+005,9.82861177116287e+001,-1.79830209314713e+002
2.22843514927003e+005,9.82861403889140e+001,-1.79830585481624e+002
2.23357222283026e+005,9.82861629624057e+001,-1.79830960734065e+002
2.23872113856806e+005,9.82861854326003e+001,-1.79831335074142e+002
2.24388192378249e+005,9.82862077999920e+001,-1.79831708503956e+002
2.24905460583550e+005,9.82862300650727e+001,-1.79832081025603e+002
2.25423921215215e+005,9.82862522283320e+001,-1.79832452641175e+002
2.25943577022070e+005,9.82862742902570e+001,-1.79832823352755e+002
2.26464430759278e+005,9.82862962513327e+001,-1.79833193162422e+002
2.26986485188354e+005,9.82863181120416e+001,-1.79833562072251e+002
2.27509743077179e+005,9.82863398728642e+001,-1.79833930084310e+002
2.28034207200014e+005,9.82863615342784e+001,-1.79834297200662e+002
2.28559880337515e+005,9.82863830967600e+001,-1.79834663423363e+002
2.29086765276749e+005,9.82864045607826e+001,-1.79835028754466e+002
2.29614864811208e+005,9.82864259268174e+001,-1.79835393196017e+002
2.30144181740822e+005,9.82864471953336e+001,-1.79835756750057e+002
2.30674718871978e+005,9.82864683667980e+001,-1.79836119418622e+002
2.31206479017531e+005,9.82864894416753e+001,-1.79836481203742e+002
2.31739464996819e+005,9.82865104204279e+001,-1.79836842107443e+002
2.32273679635682e+005,9.82865313035160e+001,-1.79837202131742e+002
2.32809125766472e+005,9.82865520913979e+001,-1.79837561278655e+002
2.33345806228071e+005,9.82865727845293e+001,-1.79837919550191e+002
2.33883723865906e+005,9.82865933833642e+001,-1.79838276948353e+002
2.34422881531963e+005,9.82866138883541e+001,-1.79838633475139e+002
2.34963282084802e+005,9.82866342999487e+001,-1.79838989132543e+002
2.35504928389572e+005,9.82866546185953e+001,-1.79839343922552e+002
2.36047823318028e+005,9.82866748447391e+001,-1.79839697847149e+002
2.36591969748546e+005,9.82866949788236e+001,-1.79840050908310e+002
2.37137370566136e+005,9.82867150212896e+001,-1.79840403108009e+002
2.37684028662458e+005,9.82867349725764e+001,-1.79840754448211e+002
2.38231946935839e+005,9.82867548331208e+001,-1.79841104930880e+002
2.38781128291288e+005,9.82867746033578e+001,-1.79841454557970e+002
2.39331575640509e+005,9.82867942837204e+001,-1.79841803331434e+002
2.39883291901919e+005,9.82868138746393e+001,-1.79842151253217e+002
2.40436280000663e+005,9.82868333765434e+001,-1.79842498325262e+002
2.40990542868629e+005,9.82868527898595e+001,-1.79842844549503e+002
2.41546083444464e+005,9.82868721150125e+001,-1.79843189927872e+002
2.42102904673588e+005,9.82868913524251e+001,-1.79843534462295e+002
2.42661009508211e+005,9.82869105025183e+001,-1.79843878154693e+002
2.43220400907351e+005,9.82869295657108e+001,-1.79844221006980e+002
2.43781081836845e+005,9.82869485424197e+001,-1.79844563021068e+002
2.44343055269367e+005,9.82869674330598e+001,-1.79844904198863e+002
2.44906324184444e+005,9.82869862380443e+001,-1.79845244542266e+002
2.45470891568472e+005,9.82870049577841e+001,-1.79845584053171e+002
2.46036760414732e+005,9.82870235926885e+001,-1.79845922733469e+002
2.46603933723403e+005,9.82870421431647e+001,-1.79846260585047e+002
2.47172414501582e+005,9.82870606096181e+001,-1.79846597609785e+002
2.47742205763297e+005,9.82870789924522e+001,-1.79846933809559e+002
2.48313310529526e+005,9.82870972920684e+001,-1.79847269186241e+002
2.48885731828208e+005,9.82871155088666e+001,-1.79847603741695e+002
2.49459472694264e+005,9.82871336432445e+001,-1.79847937477783e+002
2.50034536169612e+005,9.82871516955982e+001,-1.79848270396361e+002
2.50610925303180e+005,9.82871696663218e+001,-1.79848602499282e+002
2.51188643150926e+005,9.82871875558075e+001,-1.79848933788390e+002
2.51767692775854e+005,9.82872053644460e+001,-1.79849264265529e+002
2.52348077248026e+005,9.82872230926257e+001,-1.79849593932535e+002
2.52929799644583e+005,9.82872407407337e+001,-1.79849922791239e+002
2.53512863049759e+005,9.82872583091549e+001,-1.79850250843470e+002
2.54097270554898e+005,9.82872757982726e+001,-1.79850578091050e+002
2.54683025258472e+005,9.82872932084682e+001,-1.79850904535796e+002
2.55270130266092e+005,9.82873105401216e+001,-1.79851230179522e+002
2.55858588690532e+005,9.82873277936106e+001,-1.79851555024035e+002
2.56448403651739e+005,9.82873449693114e+001,-1.79851879071140e+002
2.57039578276854e+005,9.82873620675985e+001,-1.79852202322635e+002
2.57632115700225e+005,9.82873790888446e+001,-1.79852524780314e+002
2.58226019063427e+005,9.82873960334207e+001,-1.79852846445966e+002
2.58821291515276e+005,9.82874129016960e+001,-1.79853167321377e+002
2.59417936211849e+005,9.82874296940381e+001,-1.79853487408327e+002
2.60015956316494e+005,9.82874464108128e+001,-1.79853806708589e+002
2.60615354999857e+005,9.82874630523843e+001,-1.79854125223937e+002
2.61216135439888e+005,9.82874796191151e+001,-1.79854442956135e+002
2.61818300821865e+005,9.82874961113659e+001,-1.79854759906946e+002
2.62421854338411e+005,9.82875125294960e+001,-1.79855076078126e+002
2.63026799189505e+005,9.82875288738627e+001,-1.79855391471427e+002
2.63633138582505e+005,9.82875451448220e+001,-1.79855706088598e+002
2.64240875732161e+005,9.82875613427279e+001,-1.79856019931382e+002
2.64850013860636e+005,9.82875774679330e+001,-1.79856333001517e+002
2.65460556197520e+005,9.82875935207883e+001,-1.79856645300737e+002
2.66072505979847e+005,9.82876095016430e+001,-1.79856956830773e+002
2.66685866452114e+005,9.82876254108448e+001,-1.79857267593349e+002
2.67300640866297e+005,9.82876412487399e+001,-1.79857577590186e+002
2.67916832481869e+005,9.82876570156727e+001,-1.79857886823000e+002
2.68534444565817e+005,9.82876727119861e+001,-1.79858195293503e+002
2.69153480392657e+005,9.82876883380215e+001,-1.79858503003402e+002
2.69773943244458e+005,9.82877038941187e+001,-1.79858809954400e+002
2.70395836410850e+005,9.82877193806158e+001,-1.79859116148195e+002
2.71019163189050e+005,9.82877347978494e+001,-1.79859421586481e+002
2.71643926883874e+005,9.82877501461548e+001,-1.79859726270949e+002
2.72270130807756e+005,9.82877654258655e+001,-1.79860030203281e+002
2.72897778280769e+005,9.82877806373135e+001,-1.79860333385161e+002
2.73526872630636e+005,9.82877957808293e+001,-1.79860635818263e+002
2.74157417192753e+005,9.82878108567419e+001,-1.79860937504261e+002
2.74789415310204e+005,9.82878258653789e+001,-1.79861238444821e+002
2.75422870333781e+005,9.82878408070662e+001,-1.79861538641607e+002
2.76057785621999e+005,9.82878556821283e+001,-1.79861838096278e+002
2.76694164541116e+005,9.82878704908883e+001,-1.79862136810489e+002
2.77332010465148e+005,9.82878852336677e+001,-1.79862434785890e+002
2.77971326775893e+005,9.82878999107865e+001,-1.79862732024127e+002
2.78612116862941e+005,9.82879145225635e+001,-1.79863028526842e+002
2.79254384123698e+005,9.82879290693157e+001,-1.79863324295673e+002
2.79898131963400e+005,9.82879435513588e+001,-1.79863619332253e+002
2.80543363795135e+005,9.82879579690072e+001,-1.79863913638211e+002
2.81190083039858e+005,9.82879723225737e+001,-1.79864207215173e+002
2.81838293126409e+005,9.82879866123696e+001,-1.79864500064757e+002
2.82487997491534e+005,9.82880008387051e+001,-1.79864792188582e+002
2.83139199579901e+005,9.82880150018886e+001,-1.79865083588259e+002
2.83791902844119e+005,9.82880291022274e+001,-1.79865374265397e+002
2.84446110744755e+005,9.82880431400272e+001,-1.79865664221599e+002
2.85101826750354e+005,9.82880571155925e+001,-1.79865953458464e+002
2.85759054337458e+005,9.82880710292263e+001,-1.79866241977590e+002
2.86417796990621e+005,9.82880848812302e+001,-1.79866529780566e+002
2.87078058202432e+005,9.82880986719044e+001,-1.79866816868981e+002
2.87739841473530e+005,9.82881124015479e+001,-1.79867103244417e+002
2.88403150312623e+005,9.82881260704583e+001,-1.79867388908454e+002
2.89067988236510e+005,9.82881396789318e+001,-1.79867673862667e+002
2.89734358770095e+005,9.82881532272632e+001,-1.79867958108626e+002
2.90402265446407e+005,9.82881667157460e+001,-1.79868241647899e+002
2.91071711806623e+005,9.82881801446725e+001,-1.79868524482048e+002
2.91742701400079e+005,9.82881935143335e+001,-1.79868806612633e+002
2.92415237784296e+005,9.82882068250187e+001,-1.79869088041207e+002
2.93089324524994e+005,9.82882200770162e+001,-1.79869368769321e+002
2.93764965196115e+005,9.82882332706131e+001,-1.79869648798523e+002
2.94442163379838e+005,9.82882464060951e+001,-1.79869928130355e+002
2.95120922666600e+005,9.82882594837464e+001,-1.79870206766355e+002
2.95801246655116e+005,9.82882725038503e+001,-1.79870484708059e+002
2.96483138952396e+005,9.82882854666885e+001,-1.79870761956997e+002
2.97166603173764e+005,9.82882983725416e+001,-1.79871038514695e+002
2.97851642942880e+005,9.82883112216889e+001,-1.79871314382677e+002
2.98538261891757e+005,9.82883240144084e+001,-1.79871589562462e+002
2.99226463660780e+005,9.82883367509770e+001,-1.79871864055565e+002
2.99916251898726e+005,9.82883494316701e+001,-1.79872137863496e+002
3.00000000000000e+005,9.82883509654789e+001,-1.79872171017495e+002
